         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  __tmp_SN c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
59257.450854 20.321591      NaN    -7     9 c    0   1.32 160.25912 -27.08345  3888.07  8675.28 2.47 2.46 -69.4 -0.391    19.78 21.84 02a59257o0531c 0x000000 -0.777778    4.96        3.60     8.80         2.20      0.84         8       0    4.96        3.60     8.80         2.20      0.84        8        0        0       0
59257.454980 20.039830      NaN     8     9 c    0   1.36 160.25912 -27.08345  3870.10  8790.42 2.44 2.41  66.0 -0.391    19.77 21.85 02a59257o0540c 0x000000  0.888889    2.83        3.33     6.90         1.72      0.49         8       0    2.83        3.33     6.90         1.72      0.49        8        0        0       0
59259.491034 19.816329      NaN    19     8 c    0   1.50 160.25912 -27.08345  2033.93  8881.25 2.33 2.05 -72.1 -0.382    19.85 22.01 01a59259o0432c 0x000000  2.375000    0.11        2.76     7.41         1.85      0.90         8       0    0.11        2.76     7.41         1.85      0.90        8        0        0       0
59259.525945 19.652575      NaN    23     9 c    0   1.05 160.25912 -27.08345  2061.95  8914.61 2.93 2.65 -69.8 -0.354    19.61 21.89 01a59259o0507c 0x400110  2.555556    0.80        3.09    13.69         3.42      2.68         8       0    0.80        3.09    13.69         3.42      2.68        8        0        0       0
59259.529170 20.009244      NaN    15     7 c    0   1.44 160.25912 -27.08345  2003.91  8837.94 2.66 2.37 -65.2 -0.377    19.67 21.87 01a59259o0514c 0x000000  2.142857   -4.36        2.89    11.53         2.88      1.87         8       0   -4.36        2.89    11.53         2.88      1.87        8        0        0       0
59259.535617 19.652575      NaN    23     9 c    0   1.12 160.25912 -27.08345  1985.56  8952.89 2.49 2.25 -57.3 -0.374    19.74 21.82 01a59259o0528c 0x000000  2.555556   -2.09        2.95    11.83         2.96      1.93         8       0   -2.09        2.95    11.83         2.96      1.93        8        0        0       0
59261.485117 20.321591 0.361912    27     9 c    0   1.55 160.25912 -27.08345   790.83  6141.63 2.50 2.34  43.7 -0.402    19.67 21.66 02a59261o0598c 0x000000  3.000000   -3.00        3.33    11.36         2.84      1.52         8       0   -3.00        3.33    11.36         2.84      1.52        8        0        0       0
59261.488783 19.894850      NaN    13     9 c    0   1.14 160.25912 -27.08345   772.52  6105.94 2.48 2.38  38.9 -0.404    19.66 21.67 02a59261o0606c 0x000000  1.444444    6.47        3.30    10.52         2.63      1.27         8       0    6.47        3.30    10.52         2.63      1.27        8        0        0       0
59261.494324 20.009244      NaN    12     8 c    0   1.42 160.25912 -27.08345   831.87  6184.15 2.45 2.32  44.8 -0.411    19.69 21.66 02a59261o0618c 0x000000  1.500000   -0.50        3.25    13.44         3.36      1.85         8       0   -0.50        3.25    13.44         3.36      1.85        8        0        0       0
59261.524405 20.039830 0.279189    35     9 c    0   1.30 160.25912 -27.08345   854.60  6068.14 2.56 2.39  45.1 -0.458    19.59 21.59 02a59261o0683c 0x000000  3.888889    2.09        3.38    13.31         3.33      2.04         8       0    2.09        3.38    13.31         3.33      2.04        8        0        0       0
59263.522163 18.806434      NaN    37    24 c    0   1.66 160.25912 -27.08345  2059.29  8910.87 2.56 2.31 -60.4 -0.356    18.39 20.46 01a59263o0545c 0x002000  1.541667    9.55        9.38    25.82         6.45      0.84         8       0    8.20       11.39    19.62         6.20      0.56        5        0        3       0
59263.553950 16.595784      NaN   352   161 c    0   1.07 160.25912 -27.08345  1991.62  8949.10 2.74 2.48 -61.1 -0.364    16.28 18.39 01a59263o0613c 0x100002  2.186335  -50.54       54.01   178.03        44.51      1.29         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59265.524200 19.401649      NaN    30    11 c    0   1.24 160.25912 -27.08345   793.04  6144.55 3.05 2.77  42.4 -0.365    19.44 21.58 02a59265o0377c 0x002000  2.727273    4.31        3.83    16.04         4.01      2.08         8       0    4.31        3.83    16.04         4.01      2.08        8        0        0       0
59265.527419 18.666446      NaN    52    24 c    0   1.07 160.25912 -27.08345   774.52  6103.43 3.55 3.42  52.2 -0.396    18.46 20.71 02a59265o0384c 0x002000  2.166667    0.41        7.97    22.31         5.58      0.98         8       0    0.41        7.97    22.31         5.58      0.98        8        0        0       0
59265.543950 19.089302      NaN   -36    28 c    0   0.89 160.25912 -27.08345   856.30  6067.60 3.18 2.95  43.1 -0.364    18.44 20.51 02a59265o0420c 0x100002 -1.285714  -15.55       10.03    32.81         8.20      1.44         8       0  -34.88       18.73    51.62        25.81      3.79        2        0        6       0
59307.363893 20.449472      NaN    -5     8 c    0   1.06 160.25912 -27.08345 10017.63  8960.35 2.63 2.37  80.7 -0.355    19.83 21.50 01a59307o0296c 0x000000 -0.625000   -4.68        3.18     7.56         1.89      0.59         8       0   -4.68        3.18     7.56         1.89      0.59        8        0        0       0
59307.364354 19.894850      NaN    10    10 c    0   1.03 160.25912 -27.08345   109.02  9045.24 2.55 2.19 -74.6 -0.414    19.80 21.50 01a59307o0297c 0x000000  1.000000   -0.82        3.51     9.62         2.41      0.72         8       0   -0.82        3.51     9.62         2.41      0.72        8        0        0       0
59307.368055 20.594452      NaN    -1     7 c    0   1.79 160.25912 -27.08345 10035.54  9000.22 2.58 2.32  83.1 -0.357    19.87 21.50 01a59307o0305c 0x000000 -0.142857   -3.58        2.86    12.58         3.14      2.34         8       0   -3.58        2.86    12.58         3.14      2.34        8        0        0       0
59307.369899 20.244005      NaN     2     9 c    0   1.25 160.25912 -27.08345   128.05  9083.12 2.59 2.23 -74.4 -0.409    19.78 21.50 01a59307o0309c 0x000000  0.222222    4.30        3.39     8.64         2.16      0.75         8       0    4.30        3.39     8.64         2.16      0.75        8        0        0       0
59307.374976 20.039830      NaN     8     9 c    0   1.24 160.25912 -27.08345  9977.79  8920.17 2.72 2.47  79.6 -0.351    19.78 21.45 01a59307o0320c 0x000000  0.888889   -6.64        3.26    11.38         2.85      1.51         8       0   -6.64        3.26    11.38         2.85      1.51        8        0        0       0
59307.376356 19.719755      NaN     5    14 c    0   0.84 160.25912 -27.08345    70.90  9006.22 2.51 2.21 -74.1 -0.407    19.81 21.47 01a59307o0323c 0x000000  0.357143    1.93        4.71    12.72         3.18      0.96         8       0    1.93        4.71    12.72         3.18      0.96        8        0        0       0
59307.390496 20.103715      NaN     6     9 c    0   1.09 160.25912 -27.08345  9956.86  9036.62 2.78 2.60  67.2 -0.332    19.75 21.49 01a59307o0352c 0x000000  0.666667    1.61        2.98    12.15         3.04      1.72         8       0    1.61        2.98    12.15         3.04      1.72        8        0        0       0
59307.391879 19.631075      NaN   -17    17 c    0   0.77 160.25912 -27.08345    51.88  9123.96 2.51 2.19 -67.7 -0.407    19.80 21.51 01a59307o0355c 0x000000 -1.000000   -6.89        4.70    15.34         3.83      1.67         8       0    0.22        5.32    11.25         3.01      0.60        7        1        0       0
59311.340219 20.449472      NaN    -1     8 c    0   1.76 160.25912 -27.08345 10015.74  8963.64 2.69 2.41  78.5 -0.349    19.71 21.56 01a59311o0266c 0x000000 -0.125000    4.94        3.37    11.06         2.76      1.49         8       0    1.03        3.63     5.43         1.45      0.36        7        1        0       0
59311.343444 19.719755      NaN    11    12 c    0   1.01 160.25912 -27.08345 10035.83  9002.32 2.58 2.33  81.6 -0.352    19.59 21.40 01a59311o0273c 0x000000  0.916667    7.16        3.87    13.13         3.28      1.25         8       0    7.16        3.87    13.13         3.28      1.25        8        0        0       0
59311.349466 20.321591      NaN   -11     9 c    0   1.11 160.25912 -27.08345  9977.52  8921.47 2.77 2.45  81.6 -0.345    19.67 21.57 01a59311o0286c 0x080010 -1.222222    3.73        3.46    17.63         4.41      3.00         8       0    8.45        3.69    11.51         3.08      1.22        7        1        0       0
59311.351768 19.549093      NaN    22    11 c    0   0.76 160.25912 -27.08345   109.35  9044.48 2.42 2.12 -70.7 -0.404    19.75 21.62 01a59311o0291c 0x000000  2.000000    2.77        3.63     9.88         2.47      0.83         8       0    2.77        3.63     9.88         2.47      0.83        8        0        0       0
59311.384042 20.207197      NaN   -10    10 c    0   1.38 160.25912 -27.08345  9957.81  9037.20 2.70 2.45  72.4 -0.348    19.56 21.35 01a59311o0360c 0x000000 -1.000000   -3.77        4.04    11.21         2.80      1.03         8       0   -3.77        4.04    11.21         2.80      1.03        8        0        0       0
59311.385884 19.719755      NaN     8    13 c    0   0.86 160.25912 -27.08345   130.22  9080.33 2.56 2.25 -57.6 -0.397    19.55 21.43 01a59311o0364c 0x000000  0.615385   -4.33        4.00    12.84         3.21      1.10         8       0   -4.33        4.00    12.84         3.21      1.10        8        0        0       0
59311.414384 18.816441      NaN   -15    36 c    0   0.81 160.25912 -27.08345    74.09  8999.98 2.68 2.36 -60.6 -0.396    18.76 20.57 01a59311o0425c 0x100002 -0.416667    3.25       11.73    43.07        10.77      1.57         8       0   47.00       27.00      NaN          NaN       NaN        1        0        7       0
59311.417608 18.186107      NaN    31    54 c    0   1.31 160.25912 -27.08345    55.66  9117.47 2.63 2.23 -59.1 -0.400    18.58 20.33 01a59311o0432c 0x100002  0.574074   -1.01       14.20    51.00        12.75      2.01         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
59315.357427 20.171596      NaN     7     8 c    0   0.81 160.25912 -27.08345  5855.70  4568.42 2.25 2.18 -17.5 -0.360    19.95 21.66 01a59315o0301c 0x000000  0.875000   -0.39        2.46     5.23         1.31      0.56         8       0   -0.39        2.46     5.23         1.31      0.56        8        0        0       0
59315.360674 19.922338      NaN    18     7 c    0   1.13 160.25912 -27.08345  5874.28  4607.27 2.22 2.11 -79.1 -0.379    19.95 21.63 01a59315o0308c 0x000000  2.571429    0.62        2.25     8.80         2.20      1.85         8       0    0.62        2.25     8.80         2.20      1.85        8        0        0       0
59315.366673 20.594452      NaN   -11     7 c    0   0.89 160.25912 -27.08345  5816.69  4529.33 2.22 2.12 -71.9 -0.371    19.92 21.61 01a59315o0321c 0x000000 -1.571429   -1.15        2.72     6.01         1.50      0.62         8       0   -1.15        2.72     6.01         1.50      0.62        8        0        0       0
59315.376819 20.071303      NaN    13     7 c    0   0.93 160.25912 -27.08345  5799.50  4642.80 2.22 2.13 -40.5 -0.370    19.92 21.56 01a59315o0343c 0x000000  1.857143   -0.45        2.40    10.35         2.59      1.89         8       0   -0.45        2.40    10.35         2.59      1.89        8        0        0       0
59319.338541 20.137125      NaN    11     7 c    0   0.96 160.25912 -27.08345  5853.93  4569.87 2.31 2.18 -81.2 -0.379    19.92 21.70 01a59319o0259c 0x000000  1.571429   -0.86        2.59     9.56         2.39      1.69         8       0   -0.86        2.59     9.56         2.39      1.69        8        0        0       0
59319.342227 20.009244      NaN    15     7 c    0   0.91 160.25912 -27.08345  5873.74  4607.57 2.32 2.17 -71.6 -0.379    19.94 21.71 01a59319o0267c 0x000000  2.142857    2.08        2.20     6.46         1.61      1.04         8       0    2.08        2.20     6.46         1.61      1.04        8        0        0       0
59319.348222 20.103715      NaN     9     8 c    0   0.63 160.25912 -27.08345  5815.84  4529.97 2.34 2.20 -79.4 -0.375    19.92 21.71 01a59319o0280c 0x000000  1.125000    1.79        2.65     8.11         2.03      1.07         8       0    1.79        2.65     8.11         2.03      1.07        8        0        0       0
59319.359299 20.103715      NaN    12     7 c    0   1.00 160.25912 -27.08345  5798.89  4642.38 2.33 2.24 -40.3 -0.365    19.94 21.67 01a59319o0304c 0x000000  1.714286    2.69        2.44     3.80         0.95      0.26         8       0    2.69        2.44     3.80         0.95      0.26        8        0        0       0
59337.317477 19.169763 0.320153    78    23 c    0   0.76 160.25912 -27.08345   718.73  3528.87 2.50 2.41 -77.4 -0.399    18.78 20.59 02a59337o0197c 0x001000  3.391304    0.86        7.02    18.42         4.61      0.81         8       0    0.86        7.02    18.42         4.61      0.81        8        0        0       0
59337.320714 19.922338      NaN   -12    13 c    0   1.17 160.25912 -27.08345   698.69  3489.65 2.39 2.32  65.9 -0.409    19.18 21.08 02a59337o0204c 0x000000 -0.923077    4.42        4.59    14.33         3.58      1.28         8       0    4.42        4.59    14.33         3.58      1.28        8        0        0       0
59337.328042 20.207197      NaN    -6    10 c    0   1.40 160.25912 -27.08345   756.38  3568.65 2.47 2.40  66.0 -0.414    19.46 21.32 02a59337o0220c 0x000000 -0.600000   -5.09        3.65    13.14         3.28      1.72         8       0   -5.09        3.65    13.14         3.28      1.72        8        0        0       0
59337.338600 20.171596      NaN     1    10 c    0   1.09 160.25912 -27.08345   776.34  3452.61 2.41 2.35  83.8 -0.407    19.44 21.29 02a59337o0243c 0x000000  0.100000   -1.95        3.51     7.31         1.83      0.59         8       0   -1.95        3.51     7.31         1.83      0.59        8        0        0       0
59349.287624 20.103715      NaN     0    11 c    0   1.10 160.25912 -27.08345  2749.21  6084.19 2.73 2.61  74.6 -0.377    19.43 21.28 02a59349o0098c 0x000000  0.000000   -3.08        3.86     7.53         1.88      0.43         8       0   -3.08        3.86     7.53         1.88      0.43        8        0        0       0
59349.293154 19.868040      NaN     8    11 c    0   1.39 160.25912 -27.08345  2728.98  6045.21 2.82 2.71  58.4 -0.382    19.39 21.28 02a59349o0110c 0x000000  0.727273    5.47        4.22    15.11         3.78      1.62         8       0    5.47        4.22    15.11         3.78      1.62        8        0        0       0
59349.300513 20.009244      NaN   -11    12 c    0   0.85 160.25912 -27.08345  2789.23  6125.73 2.53 2.43  60.3 -0.388    19.51 21.28 02a59349o0126c 0x000000 -0.916667   -6.55        4.07     9.82         2.46      0.79         8       0   -6.55        4.07     9.82         2.46      0.79        8        0        0       0
59349.303722 19.979496      NaN     4    11 c    0   1.14 160.25912 -27.08345  2810.39  6010.07 2.60 2.49  82.7 -0.390    19.44 21.27 02a59349o0133c 0x000000  0.363636   -0.19        4.07    11.73         2.93      1.14         8       0   -0.19        4.07    11.73         2.93      1.14        8        0        0       0
59367.265158 19.868040      NaN     8    11 c    0   1.05 160.25912 -27.08345  9311.72   774.88 2.57 2.43  -9.1 -0.348    19.66 21.14 01a59367o0067c 0x000000  0.727273   -4.38        3.52    13.30         3.32      1.84         8       0   -4.38        3.52    13.30         3.32      1.84        8        0        0       0
59367.268403 20.071303      NaN     4    10 c    0   1.17 160.25912 -27.08345  9331.71   815.10 2.46 2.37 -21.9 -0.363    19.67 21.15 01a59367o0074c 0x000000  0.400000    2.84        3.60    12.27         3.07      1.56         8       0    2.84        3.60    12.27         3.07      1.56        8        0        0       0
59367.273942 20.207197      NaN   -32    10 c    0   1.20 160.25912 -27.08345  9270.51   736.57 2.43 2.34  -9.8 -0.368    19.67 21.14 01a59367o0086c 0x001000 -3.200000    3.57        3.99     7.65         1.91      0.51         8       0    3.57        3.99     7.65         1.91      0.51        8        0        0       0
59367.285006 19.529530      NaN    26    10 c    0   1.38 160.25912 -27.08345  9249.18   854.66 2.43 2.36 -57.5 -0.366    19.63 21.08 01a59367o0110c 0x000000  2.600000    3.07        3.57    10.07         2.52      0.95         8       0    3.07        3.57    10.07         2.52      0.95        8        0        0       0
59371.252918 19.922338      NaN     3    12 c    0   1.05 160.25912 -27.08345  3913.60  4671.29 2.40 2.29 -80.1 -0.368    19.42 20.67 01a59371o0036c 0x000000  0.250000    0.93        3.98    13.73         3.43      1.54         8       0    0.93        3.98    13.73         3.43      1.54        8        0        0       0
59371.257073 20.207197      NaN   -32    10 c    0   0.96 160.25912 -27.08345  3933.78  4708.93 2.36 2.30 -63.8 -0.368    19.56 20.96 01a59371o0045c 0x001000 -3.200000    4.98        3.60     9.16         2.29      0.86         8       0    4.98        3.60     9.16         2.29      0.86        8        0        0       0
59371.263541 20.321591      NaN    -4     9 c    0   1.03 160.25912 -27.08345  3874.97  4632.82 2.42 2.27 -83.6 -0.373    19.61 21.11 01a59371o0059c 0x000000 -0.444444   -1.87        3.52    14.01         3.50      1.98         8       0   -6.38        3.76     6.07         1.62      0.37        7        1        0       0
59371.275520 20.009244      NaN     6    10 c    0   1.02 160.25912 -27.08345  3856.25  4747.35 2.34 2.23 -81.9 -0.379    19.68 21.23 01a59371o0085c 0x000000  0.600000   -2.26        3.14     8.64         2.16      1.01         8       0   -2.26        3.14     8.64         2.16      1.01        8        0        0       0
59525.624507 19.674510      NaN     4    15 c    0   0.97 160.25912 -27.08345  1110.40   687.92 2.90 2.59 -66.4 -0.396    19.15 20.67 02a59525o0399c 0x000000  0.266667    3.51        5.00     9.72         2.43      0.47         8       0    3.51        5.00     9.72         2.43      0.47        8        0        0       0
59525.635969 19.816329      NaN    10    11 c    0   1.36 160.25912 -27.08345  1132.12   724.71 2.52 2.28 -72.4 -0.423    19.28 20.72 02a59525o0424c 0x000000  0.909091    0.30        4.38    12.83         3.21      1.00         8       0    0.30        4.38    12.83         3.21      1.00        8        0        0       0
59525.645144 19.491430      NaN     4    18 c    0   0.77 160.25912 -27.08345  1071.85   645.52 2.73 2.47 -70.7 -0.409    18.92 20.12 02a59525o0444c 0x000000  0.222222    3.59        6.41    21.24         5.31      1.55         8       0    3.59        6.41    21.24         5.31      1.55        8        0        0       0
59529.625056 19.743105      NaN    10    12 c    0   1.13 160.25912 -27.08345  1105.05   688.83 2.48 2.30 -69.4 -0.426    19.31 20.80 02a59529o0957c 0x000000  0.833333    4.66        4.33    13.93         3.48      1.31         8       0    4.66        4.33    13.93         3.48      1.31        8        0        0       0
59529.636070 19.922338      NaN     6    11 c    0   1.30 160.25912 -27.08345  1124.91   725.51 2.78 2.46 -61.3 -0.418    19.27 20.79 02a59529o0981c 0x000000  0.545455    1.12        4.30     8.46         2.11      0.50         8       0    1.12        4.30     8.46         2.11      0.50        8        0        0       0
59529.646609 19.766969      NaN   -22    15 c    0   1.31 160.25912 -27.08345  1065.81   646.62 2.52 2.26 -63.0 -0.427    19.05 20.15 02a59529o1004c 0x000000 -1.466667   -0.75        5.42    17.16         4.29      1.24         8       0   -0.75        5.42    17.16         4.29      1.24        8        0        0       0
59529.653024 18.590371      NaN    31    34 c    0   0.91 160.25912 -27.08345  1046.19   763.82 2.45 2.26 -68.7 -0.433    18.03 18.71 02a59529o1018c 0x100002  0.911765  -11.20       11.04    30.52         7.63      1.01         8       0     NaN         NaN      NaN          NaN       NaN        0        0        8       0
